op_name, stream_id, start_time(ms), duration(ms)
Default/TransData-op835,2,1794843355.626000,0.07
Default/Cast-op837,2,1794843356.309000,0.027
Default/TransData-op840,2,1794843356.470000,0.07
Default/TransData-op839,2,1794843356.640000,0.069
Default/MatMul-op838,2,1794843356.810000,0.068
Default/Cast-op841,2,1794843357.175000,0.058
Default/Add-op842,2,1794843357.383000,0.082
Default/TransData-op835,2,1794843357.698000,0.07
Default/Cast-op837,2,1794843358.902000,0.029
Default/TransData-op840,2,1794843359.086000,0.055
Default/TransData-op839,2,1794843359.281000,0.076
Default/MatMul-op838,2,1794843359.502000,0.078
Default/Cast-op841,2,1794843359.870000,0.071
Default/Add-op842,2,1794843360.671000,0.082
Default/TransData-op835,2,1794843360.900000,0.07
Default/TransposeNOD-op602,2,1794843361.278000,0.084
Default/TransposeNOD-op599,2,1794843361.848000,0.135
Default/TransposeNOD-op602,2,1794843362.262000,0.09
Default/Cast-op760,2,1794843368.931000,0.02
Default/RealDiv-op605,2,1794843369.131000,0.112
Default/RealDiv-op606,2,1794843369.411000,0.105
Default/TransData-op609,2,1794843369.706000,0.123
Default/TransData-op608,2,1794843370.018000,0.167
Default/BatchMatMul-op607,2,1794843370.310000,0.193
Default/Cast-op610,2,1794843370.701000,0.432
Default/Cast-op613,2,1794843371.304000,0.099
Default/Sub-op614,2,1794843371.668000,0.091
Default/Mul-op615,2,1794843372.001000,0.099
Default/TransData-op617,2,1794843372.338000,0.161
Default/Add-op616,2,1794843372.629000,0.762
Default/TransData-op621,2,1794843374.330000,0.853
Default/Softmax-op622,2,1794843376.041000,8.874
Default/Cast-op624,2,1794843385.794000,0.411
Default/TransData-op627,2,1794843386.442000,0.155
Default/TransData-op626,2,1794843386.858000,0.476
Default/BatchMatMul-op625,2,1794843387.455000,0.182
Default/TransData-op633,2,1794843387.807000,0.071
Default/TransposeNOD-op634,2,1794843388.006000,0.076
Default/Cast-op837,2,1794843388.810000,0.028
Default/TransData-op792,2,1794843388.983000,0.065
Default/TransData-op791,2,1794843389.155000,0.084
Default/MatMul-op790,2,1794843389.356000,0.077
Default/Cast-op841,2,1794843389.669000,0.074
Default/Add-op842,2,1794843389.882000,0.075
Default/TransData-op835,2,1794843390.136000,0.073
Default/Cast-op648,2,1794843390.478000,0.089
Default/Add-op665,2,1794843391.390000,0.113
Default/LayerNorm-op666,2,1794843391.851000,0.471
Default/TransposeNOD-op816,2,1794843392.492000,0.093
Default/MatMul-op806,2,1794843393.643000,226.832
Default/BiasAdd-op807,2,1794843620.977000,0.337
Default/ReLU-op657,2,1794843621.977000,0.291
Default/MatMul-op811,2,1794843623.334000,101.112
Default/BiasAdd-op812,2,1794843724.916000,0.121
Default/TransposeNOD-op804,2,1794843725.323000,0.101
Default/Add-op665,2,1794843725.738000,0.115
Default/LayerNorm-op666,2,1794843727.099000,0.488
Default/Cast-op824,2,1794843778.694000,0.146
Default/Cast-op824,2,1794843779.065000,0.104
Default/Cast-op824,2,1794843779.384000,0.099
Default/Cast-op837,2,1794843780.728000,0.03
Default/TransData-op840,2,1794843780.944000,0.067
Default/TransData-op839,2,1794843781.116000,0.798
Default/MatMul-op838,2,1794843782.058000,0.072
Default/Cast-op841,2,1794843782.414000,0.067
Default/Add-op842,2,1794843782.665000,0.076
Default/TransData-op835,2,1794843782.916000,0.074
Default/Cast-op837,2,1794843783.602000,0.029
Default/TransData-op840,2,1794843783.778000,0.077
Default/TransData-op839,2,1794843783.959000,0.07
Default/MatMul-op838,2,1794843784.138000,0.067
Default/Cast-op841,2,1794843784.434000,0.062
Default/Add-op842,2,1794843784.716000,0.074
Default/TransData-op835,2,1794843785.155000,0.067
Default/Cast-op837,2,1794843786.396000,0.028
Default/TransData-op840,2,1794843786.587000,0.061
Default/TransData-op839,2,1794843786.762000,0.068
Default/MatMul-op838,2,1794843786.941000,0.081
Default/Cast-op841,2,1794843787.288000,0.063
Default/Add-op842,2,1794843787.498000,0.074
Default/TransData-op835,2,1794843788.320000,0.081
Default/TransposeNOD-op602,2,1794843788.732000,0.09
Default/TransposeNOD-op599,2,1794843789.313000,0.135
Default/TransposeNOD-op602,2,1794843789.747000,0.092
Default/Cast-op760,2,1794843796.436000,0.02
Default/RealDiv-op605,2,1794843796.657000,0.116
Default/RealDiv-op606,2,1794843796.956000,0.1
Default/TransData-op609,2,1794843797.245000,0.122
Default/TransData-op608,2,1794843797.564000,0.178
Default/BatchMatMul-op607,2,1794843797.882000,0.188
Default/Cast-op610,2,1794843798.280000,0.432
Default/Cast-op613,2,1794843798.901000,0.117
Default/Sub-op614,2,1794843799.282000,0.09
Default/Mul-op615,2,1794843799.622000,0.094
Default/TransData-op617,2,1794843799.957000,0.158
Default/Add-op616,2,1794843800.250000,0.755
Default/TransData-op621,2,1794843801.188000,0.868
Default/Softmax-op622,2,1794843802.925000,8.862
Default/Cast-op624,2,1794843812.750000,0.41
Default/TransData-op627,2,1794843813.411000,0.175
Default/TransData-op626,2,1794843813.850000,0.468
Default/BatchMatMul-op625,2,1794843814.471000,0.19
Default/TransData-op633,2,1794843814.846000,0.085
Default/TransposeNOD-op634,2,1794843815.074000,0.08
Default/Cast-op837,2,1794843815.879000,0.03
Default/TransData-op792,2,1794843816.066000,0.065
Default/TransData-op791,2,1794843816.247000,0.102
Default/MatMul-op790,2,1794843816.471000,0.075
Default/Cast-op841,2,1794843816.799000,0.086
Default/Add-op842,2,1794843817.030000,0.08
Default/TransData-op835,2,1794843817.269000,0.068
Default/Cast-op648,2,1794843817.618000,0.09
Default/Add-op665,2,1794843817.858000,0.836
Default/LayerNorm-op666,2,1794843819.057000,0.474
Default/TransposeNOD-op816,2,1794843819.734000,0.111
Default/MatMul-op806,2,1794843820.911000,226.718
Default/BiasAdd-op807,2,1794844048.158000,0.336
Default/ReLU-op657,2,1794844049.164000,0.291
Default/MatMul-op811,2,1794844050.505000,101.156
Default/BiasAdd-op812,2,1794844152.185000,0.132
Default/TransposeNOD-op804,2,1794844152.626000,0.14
Default/Add-op665,2,1794844153.099000,0.129
Default/LayerNorm-op666,2,1794844154.329000,0.509
Default/TransposeNOD-op696,2,1794844155.196000,0.22
Default/RealDiv-op849,2,1794844155.704000,0.103
Default/ReduceMean-op851,2,1794844156.318000,0.201
Default/Sub-op858,2,1794844156.718000,0.158
Default/Square-op853,2,1794844157.070000,0.091
Default/ReduceSum-op854,2,1794844157.415000,0.168
Default/RealDiv-op855,2,1794844159.071000,0.105
Default/Add-op856,2,1794844159.457000,0.084
Default/Sqrt-op857,2,1794844159.713000,0.072
Default/Sub-op858,2,1794844159.949000,0.15
Default/RealDiv-op859,2,1794844160.271000,0.115
Default/Mul-op862,2,1794844160.838000,0.102
Default/Add-op864,2,1794844161.427000,0.097
Default/Add-op865,2,1794844161.721000,0.14
Default/TransposeNOD-op715,2,1794844162.056000,0.167
Default/RealDiv-op716,2,1794844162.532000,0.107
Default/StridedSlice-op720,2,1794844165.177000,0.029
Default/Add-op721,2,1794844165.417000,0.122
Default/LayerNorm-op818,2,1794844165.934000,0.492
Default/Cast-op824,2,1794844219.992000,0.139
Default/Cast-op824,2,1794844220.380000,0.116
Default/Cast-op824,2,1794844220.728000,0.107
Default/Cast-op837,2,1794844221.992000,0.03
Default/TransData-op840,2,1794844222.241000,0.867
Default/TransData-op839,2,1794844223.247000,0.088
Default/MatMul-op838,2,1794844223.479000,0.088
Default/Cast-op841,2,1794844223.871000,0.091
Default/Add-op842,2,1794844224.145000,0.084
Default/TransData-op835,2,1794844224.419000,0.096
Default/Cast-op837,2,1794844225.165000,0.031
Default/TransData-op840,2,1794844225.443000,0.098
Default/TransData-op839,2,1794844225.672000,0.093
Default/MatMul-op838,2,1794844225.901000,0.103
Default/Cast-op841,2,1794844226.318000,0.082
Default/Add-op842,2,1794844226.577000,0.087
Default/TransData-op835,2,1794844226.846000,0.088
Default/Cast-op837,2,1794844227.585000,0.035
Default/TransData-op840,2,1794844227.808000,0.064
Default/TransData-op839,2,1794844228.011000,0.072
Default/MatMul-op838,2,1794844228.223000,0.095
Default/Cast-op841,2,1794844229.405000,0.079
Default/Add-op842,2,1794844229.657000,0.087
Default/TransData-op835,2,1794844229.950000,0.078
Default/TransposeNOD-op758,2,1794844230.385000,0.106
Default/TransposeNOD-op755,2,1794844230.989000,0.11
Default/TransposeNOD-op758,2,1794844231.416000,0.109
Default/Cast-op760,2,1794844234.775000,0.025
Default/RealDiv-op761,2,1794844235.002000,0.12
Default/RealDiv-op762,2,1794844235.307000,0.133
Default/TransData-op765,2,1794844235.628000,0.109
Default/TransData-op764,2,1794844235.873000,0.092
Default/BatchMatMul-op763,2,1794844236.111000,0.144
Default/Cast-op766,2,1794844236.469000,0.247
Default/Cast-op769,2,1794844236.921000,0.101
Default/Sub-op770,2,1794844237.304000,0.089
Default/Mul-op771,2,1794844237.680000,0.11
Default/TransData-op773,2,1794844237.972000,0.844
Default/Add-op772,2,1794844238.952000,0.36
Default/TransData-op777,2,1794844239.556000,0.351
Default/Softmax-op778,2,1794844240.367000,5.165
Default/Cast-op780,2,1794844246.029000,0.224
Default/TransData-op783,2,1794844246.435000,0.091
Default/TransData-op782,2,1794844246.682000,0.167
Default/BatchMatMul-op781,2,1794844247.002000,0.109
Default/TransData-op785,2,1794844247.311000,0.084
Default/TransposeNOD-op786,2,1794844247.543000,0.091
Default/Cast-op837,2,1794844248.362000,0.029
Default/TransData-op792,2,1794844248.568000,0.077
Default/TransData-op791,2,1794844248.789000,0.086
Default/MatMul-op790,2,1794844249.010000,0.087
Default/Cast-op841,2,1794844249.368000,0.083
Default/Add-op842,2,1794844249.617000,0.09
Default/TransData-op835,2,1794844249.890000,0.083
Default/Cast-op800,2,1794844251.060000,0.112
Default/Add-op817,2,1794844251.329000,0.113
Default/LayerNorm-op818,2,1794844251.806000,0.508
Default/TransposeNOD-op804,2,1794844252.510000,0.098
Default/MatMul-op806,2,1794844253.668000,226.609
Default/BiasAdd-op807,2,1794844480.835000,0.338
Default/ReLU-op809,2,1794844481.648000,0.291
Default/MatMul-op811,2,1794844483.019000,101.074
Default/BiasAdd-op812,2,1794844584.605000,0.124
Default/TransposeNOD-op816,2,1794844585.046000,0.122
Default/Add-op817,2,1794844585.524000,0.123
Default/LayerNorm-op818,2,1794844586.972000,0.491
Default/Cast-op824,2,1794844639.051000,0.143
Default/Cast-op824,2,1794844639.442000,0.105
Default/Cast-op824,2,1794844639.791000,0.104
Default/Cast-op837,2,1794844641.051000,0.028
Default/TransData-op840,2,1794844641.295000,0.077
Default/TransData-op839,2,1794844642.119000,0.092
Default/MatMul-op838,2,1794844642.328000,0.079
Default/Cast-op841,2,1794844642.673000,0.058
Default/Add-op842,2,1794844642.878000,0.082
Default/TransData-op835,2,1794844643.123000,0.072
Default/Cast-op837,2,1794844643.821000,0.03
Default/TransData-op840,2,1794844644.018000,0.058
Default/TransData-op839,2,1794844644.173000,0.078
Default/MatMul-op838,2,1794844644.353000,0.076
Default/Cast-op841,2,1794844644.707000,0.075
Default/Add-op842,2,1794844644.956000,0.102
Default/TransData-op835,2,1794844645.230000,0.085
Default/Cast-op837,2,1794844645.958000,0.03
Default/TransData-op840,2,1794844646.155000,0.069
Default/TransData-op839,2,1794844646.346000,0.089
Default/MatMul-op838,2,1794844646.561000,0.078
Default/Cast-op841,2,1794844646.980000,0.084
Default/Add-op842,2,1794844647.888000,0.082
Default/TransData-op835,2,1794844648.140000,0.071
Default/TransposeNOD-op758,2,1794844648.516000,0.093
Default/TransposeNOD-op755,2,1794844649.072000,0.098
Default/TransposeNOD-op758,2,1794844649.451000,0.099
Default/Cast-op760,2,1794844653.334000,0.022
Default/RealDiv-op761,2,1794844653.519000,0.112
Default/RealDiv-op762,2,1794844653.780000,0.115
Default/TransData-op765,2,1794844654.048000,0.083
Default/TransData-op764,2,1794844654.264000,0.059
Default/BatchMatMul-op763,2,1794844654.521000,0.128
Default/Cast-op766,2,1794844654.879000,0.235
Default/Cast-op769,2,1794844655.306000,0.084
Default/Sub-op770,2,1794844655.661000,0.084
Default/Mul-op771,2,1794844656.017000,0.09
Default/TransData-op773,2,1794844656.295000,0.087
Default/Add-op772,2,1794844657.158000,0.364
Default/TransData-op777,2,1794844657.743000,0.347
Default/Softmax-op778,2,1794844658.543000,5.165
Default/Cast-op780,2,1794844664.369000,0.224
Default/TransData-op783,2,1794844664.738000,0.081
Default/TransData-op782,2,1794844664.928000,0.157
Default/BatchMatMul-op781,2,1794844665.197000,0.114
Default/TransData-op785,2,1794844665.495000,0.085
Default/TransposeNOD-op786,2,1794844665.693000,0.083
Default/Cast-op837,2,1794844666.481000,0.03
Default/TransData-op792,2,1794844666.656000,0.064
Default/TransData-op791,2,1794844666.884000,0.079
Default/MatMul-op790,2,1794844667.102000,0.085
Default/Cast-op841,2,1794844667.479000,0.078
Default/Add-op842,2,1794844667.726000,0.091
Default/TransData-op835,2,1794844668.002000,0.08
Default/Cast-op800,2,1794844668.377000,0.821
Default/Add-op817,2,1794844669.354000,0.113
Default/LayerNorm-op818,2,1794844669.818000,0.486
Default/TransposeNOD-op804,2,1794844670.472000,0.092
Default/MatMul-op806,2,1794844671.644000,226.795
Default/BiasAdd-op807,2,1794844898.896000,0.337
Default/ReLU-op809,2,1794844899.731000,0.292
Default/MatMul-op811,2,1794844901.018000,101.048
Default/BiasAdd-op812,2,1794845002.515000,0.113
Default/TransposeNOD-op816,2,1794845002.918000,0.084
Default/Add-op817,2,1794845003.310000,0.119
Default/LayerNorm-op818,2,1794845004.735000,0.488
Default/Cast-op824,2,1794845058.319000,0.143
Default/Cast-op824,2,1794845058.679000,0.099
Default/Cast-op824,2,1794845058.988000,0.143
Default/Cast-op837,2,1794845060.257000,0.037
Default/TransData-op840,2,1794845060.498000,0.078
Default/TransData-op839,2,1794845060.714000,0.651
Default/MatMul-op838,2,1794845061.506000,0.072
Default/Cast-op841,2,1794845061.849000,0.059
Default/Add-op842,2,1794845062.081000,0.082
Default/TransData-op835,2,1794845062.326000,0.096
Default/Cast-op837,2,1794845063.047000,0.032
Default/TransData-op840,2,1794845063.227000,0.082
Default/TransData-op839,2,1794845063.408000,0.072
Default/MatMul-op838,2,1794845063.584000,0.073
Default/Cast-op841,2,1794845063.891000,0.054
Default/Add-op842,2,1794845064.084000,0.081
Default/TransData-op835,2,1794845064.330000,0.077
Default/Cast-op837,2,1794845065.022000,0.028
Default/TransData-op840,2,1794845065.198000,0.061
Default/TransData-op839,2,1794845065.357000,0.07
Default/MatMul-op838,2,1794845065.529000,0.071
Default/Cast-op841,2,1794845065.832000,0.057
Default/Add-op842,2,1794845066.012000,0.683
Default/TransData-op835,2,1794845066.849000,0.07
Default/TransposeNOD-op758,2,1794845067.215000,0.106
Default/TransposeNOD-op755,2,1794845067.841000,0.094
Default/TransposeNOD-op758,2,1794845068.201000,0.084
Default/Cast-op760,2,1794845072.014000,0.027
Default/RealDiv-op761,2,1794845072.208000,0.113
Default/RealDiv-op762,2,1794845072.501000,0.102
Default/TransData-op765,2,1794845072.754000,0.08
Default/TransData-op764,2,1794845072.951000,0.071
Default/BatchMatMul-op763,2,1794845073.151000,0.126
Default/Cast-op766,2,1794845073.467000,0.231
Default/Cast-op769,2,1794845073.868000,0.081
Default/Sub-op770,2,1794845074.195000,0.087
Default/Mul-op771,2,1794845074.525000,0.07
Default/TransData-op773,2,1794845074.752000,0.075
Default/Add-op772,2,1794845075.635000,0.359
Default/TransData-op777,2,1794845076.173000,0.336
Default/Softmax-op778,2,1794845076.947000,5.164
Default/Cast-op780,2,1794845082.786000,0.207
Default/TransData-op783,2,1794845083.140000,0.079
Default/TransData-op782,2,1794845083.329000,0.158
Default/BatchMatMul-op781,2,1794845083.606000,0.11
Default/TransData-op785,2,1794845083.885000,0.074
Default/TransposeNOD-op786,2,1794845084.080000,0.074
Default/Cast-op837,2,1794845084.831000,0.027
Default/TransData-op792,2,1794845085.013000,0.064
Default/TransData-op791,2,1794845085.184000,0.07
Default/MatMul-op790,2,1794845085.367000,0.083
Default/Cast-op841,2,1794845085.678000,0.06
Default/Add-op842,2,1794845085.876000,0.077
Default/TransData-op835,2,1794845086.106000,0.073
Default/Cast-op800,2,1794845086.455000,0.094
Default/Add-op817,2,1794845086.689000,0.814
Default/LayerNorm-op818,2,1794845087.866000,0.471
Default/TransposeNOD-op804,2,1794845088.511000,0.092
Default/MatMul-op806,2,1794845089.680000,226.489
Default/BiasAdd-op807,2,1794845316.674000,0.335
Default/ReLU-op809,2,1794845317.501000,0.287
Default/MatMul-op811,2,1794845318.904000,100.975
Default/BiasAdd-op812,2,1794845420.624000,0.154
Default/TransposeNOD-op816,2,1794845421.116000,0.143
Default/Add-op817,2,1794845421.651000,0.133
Default/LayerNorm-op818,2,1794845423.239000,0.489
Default/Cast-op824,2,1794845486.517000,0.158
Default/Cast-op824,2,1794845486.907000,0.094
Default/Cast-op824,2,1794845487.225000,0.118
Default/Cast-op837,2,1794845488.567000,0.029
Default/TransData-op840,2,1794845488.788000,0.07
Default/TransData-op839,2,1794845488.990000,0.089
Default/MatMul-op838,2,1794845489.240000,0.855
Default/Cast-op841,2,1794845490.392000,0.072
Default/Add-op842,2,1794845490.634000,0.099
Default/TransData-op835,2,1794845490.921000,0.079
Default/Cast-op837,2,1794845491.612000,0.028
Default/TransData-op840,2,1794845491.801000,0.062
Default/TransData-op839,2,1794845491.975000,0.071
Default/MatMul-op838,2,1794845492.162000,0.072
Default/Cast-op841,2,1794845492.484000,0.066
Default/Add-op842,2,1794845492.787000,0.077
Default/TransData-op835,2,1794845493.263000,0.073
Default/Cast-op837,2,1794845494.578000,0.032
Default/TransData-op840,2,1794845494.774000,0.066
Default/TransData-op839,2,1794845494.961000,0.075
Default/MatMul-op838,2,1794845495.162000,0.068
Default/Cast-op841,2,1794845495.500000,0.056
Default/Add-op842,2,1794845495.722000,0.081
Default/TransData-op835,2,1794845495.966000,0.746
Default/TransposeNOD-op758,2,1794845497.065000,0.099
Default/TransposeNOD-op755,2,1794845497.646000,0.105
Default/TransposeNOD-op758,2,1794845498.080000,0.099
Default/Cast-op760,2,1794845501.922000,0.024
Default/RealDiv-op761,2,1794845502.137000,0.115
Default/RealDiv-op762,2,1794845502.434000,0.119
Default/TransData-op765,2,1794845502.722000,0.087
Default/TransData-op764,2,1794845502.937000,0.096
Default/BatchMatMul-op763,2,1794845503.182000,0.137
Default/Cast-op766,2,1794845503.516000,0.241
Default/Cast-op769,2,1794845503.959000,0.082
Default/Sub-op770,2,1794845504.325000,0.08
Default/Mul-op771,2,1794845504.661000,0.085
Default/TransData-op773,2,1794845504.919000,0.094
Default/Add-op772,2,1794845505.145000,0.777
Default/TransData-op777,2,1794845506.146000,0.343
Default/Softmax-op778,2,1794845506.950000,5.166
Default/Cast-op780,2,1794845512.804000,0.224
Default/TransData-op783,2,1794845513.197000,0.084
Default/TransData-op782,2,1794845513.404000,0.165
Default/BatchMatMul-op781,2,1794845513.709000,0.103
Default/TransData-op785,2,1794845513.999000,0.076
Default/TransposeNOD-op786,2,1794845514.209000,0.091
Default/Cast-op837,2,1794845515.024000,0.03
Default/TransData-op792,2,1794845515.218000,0.068
Default/TransData-op791,2,1794845515.410000,0.069
Default/MatMul-op790,2,1794845515.623000,0.092
Default/Cast-op841,2,1794845515.965000,0.065
Default/Add-op842,2,1794845516.184000,0.075
Default/TransData-op835,2,1794845516.422000,0.071
Default/Cast-op800,2,1794845516.770000,0.83
Default/Add-op817,2,1794845517.778000,0.127
Default/LayerNorm-op818,2,1794845518.304000,0.484
Default/TransposeNOD-op804,2,1794845518.974000,0.097
Default/MatMul-op806,2,1794845520.145000,226.576
Default/BiasAdd-op807,2,1794845747.266000,0.352
Default/ReLU-op809,2,1794845748.264000,0.291
Default/MatMul-op811,2,1794845749.606000,101.105
Default/BiasAdd-op812,2,1794845851.253000,0.128
Default/TransposeNOD-op816,2,1794845851.678000,0.11
Default/Add-op817,2,1794845852.109000,0.122
Default/LayerNorm-op818,2,1794845853.566000,0.488
Default/Cast-op824,2,1794845908.436000,0.173
Default/Cast-op824,2,1794845908.856000,0.103
Default/Cast-op824,2,1794845909.188000,0.098
Default/Cast-op837,2,1794845910.450000,0.027
Default/TransData-op840,2,1794845910.677000,0.061
Default/TransData-op839,2,1794845911.758000,0.105
Default/MatMul-op838,2,1794845912.010000,0.084
Default/Cast-op841,2,1794845912.398000,0.063
Default/Add-op842,2,1794845912.648000,0.081
Default/TransData-op835,2,1794845912.912000,0.077
Default/Cast-op837,2,1794845913.630000,0.029
Default/TransData-op840,2,1794845913.820000,0.06
Default/TransData-op839,2,1794845914.010000,0.083
Default/MatMul-op838,2,1794845914.223000,0.069
Default/Cast-op841,2,1794845914.550000,0.061
Default/Add-op842,2,1794845914.861000,0.075
Default/TransData-op835,2,1794845915.336000,0.071
Default/Cast-op837,2,1794845916.522000,0.027
Default/TransData-op840,2,1794845916.739000,0.062
Default/TransData-op839,2,1794845916.930000,0.082
Default/MatMul-op838,2,1794845917.151000,0.083
Default/Cast-op841,2,1794845917.516000,0.074
Default/Add-op842,2,1794845917.747000,0.729
Default/TransData-op835,2,1794845918.632000,0.091
Default/TransposeNOD-op758,2,1794845919.070000,0.094
Default/TransposeNOD-op755,2,1794845919.678000,0.102
Default/TransposeNOD-op758,2,1794845920.113000,0.104
Default/Cast-op760,2,1794845923.544000,0.028
Default/RealDiv-op761,2,1794845923.774000,0.118
Default/RealDiv-op762,2,1794845924.087000,0.115
Default/TransData-op765,2,1794845924.386000,0.081
Default/TransData-op764,2,1794845924.603000,0.077
Default/BatchMatMul-op763,2,1794845924.840000,0.122
Default/Cast-op766,2,1794845925.177000,0.248
Default/Cast-op769,2,1794845925.621000,0.08
Default/Sub-op770,2,1794845925.985000,0.098
Default/Mul-op771,2,1794845926.359000,0.087
Default/TransData-op773,2,1794845926.652000,0.082
Default/Add-op772,2,1794845926.884000,0.356
Default/TransData-op777,2,1794845927.464000,0.342
Default/Softmax-op778,2,1794845928.311000,5.168
Default/Cast-op780,2,1794845934.174000,0.468
Default/TransData-op783,2,1794845934.813000,0.088
Default/TransData-op782,2,1794845935.012000,0.163
Default/BatchMatMul-op781,2,1794845935.319000,0.122
Default/TransData-op785,2,1794845935.644000,0.08
Default/TransposeNOD-op786,2,1794845935.882000,0.073
Default/Cast-op837,2,1794845936.693000,0.031
Default/TransData-op792,2,1794845936.897000,0.065
Default/TransData-op791,2,1794845937.095000,0.084
Default/MatMul-op790,2,1794845937.312000,0.08
Default/Cast-op841,2,1794845937.663000,0.08
Default/Add-op842,2,1794845937.922000,0.092
Default/TransData-op835,2,1794845938.206000,0.079
Default/Cast-op800,2,1794845938.594000,0.1
Default/Add-op817,2,1794845938.870000,0.119
Default/LayerNorm-op818,2,1794845939.372000,0.49
Default/TransposeNOD-op804,2,1794845940.681000,0.101
Default/MatMul-op806,2,1794845941.851000,226.429
Default/BiasAdd-op807,2,1794846168.747000,0.327
Default/ReLU-op809,2,1794846169.751000,0.291
Default/MatMul-op811,2,1794846171.084000,100.995
Default/BiasAdd-op812,2,1794846272.536000,0.132
Default/TransposeNOD-op816,2,1794846272.966000,0.109
Default/Add-op817,2,1794846273.375000,0.128
Default/LayerNorm-op818,2,1794846274.770000,0.489
Default/Cast-op824,2,1794846333.349000,0.136
Default/Cast-op824,2,1794846333.734000,0.101
Default/Cast-op824,2,1794846334.067000,0.11
Default/Cast-op837,2,1794846335.350000,0.03
Default/TransData-op840,2,1794846335.577000,0.068
Default/TransData-op839,2,1794846335.779000,0.084
Default/MatMul-op838,2,1794846336.024000,0.072
Default/Cast-op841,2,1794846336.389000,0.068
Default/Add-op842,2,1794846336.621000,0.726
Default/TransData-op835,2,1794846337.508000,0.074
Default/Cast-op837,2,1794846338.189000,0.033
Default/TransData-op840,2,1794846338.352000,0.072
Default/TransData-op839,2,1794846338.520000,0.071
Default/MatMul-op838,2,1794846338.690000,0.067
Default/Cast-op841,2,1794846338.965000,0.052
Default/Add-op842,2,1794846339.223000,0.075
Default/TransData-op835,2,1794846339.650000,0.072
Default/Cast-op837,2,1794846340.951000,0.028
Default/TransData-op840,2,1794846341.120000,0.074
Default/TransData-op839,2,1794846341.321000,0.08
Default/MatMul-op838,2,1794846341.534000,0.077
Default/Cast-op841,2,1794846341.891000,0.077
Default/Add-op842,2,1794846342.136000,0.085
Default/TransData-op835,2,1794846342.390000,0.076
Default/TransposeNOD-op758,2,1794846342.791000,0.093
Default/TransposeNOD-op755,2,1794846343.381000,0.101
Default/TransposeNOD-op758,2,1794846344.364000,0.09
Default/Cast-op760,2,1794846348.154000,0.021
Default/RealDiv-op761,2,1794846348.335000,0.111
Default/RealDiv-op762,2,1794846348.615000,0.104
Default/TransData-op765,2,1794846348.862000,0.075
Default/TransData-op764,2,1794846349.045000,0.07
Default/BatchMatMul-op763,2,1794846349.230000,0.12
Default/Cast-op766,2,1794846349.535000,0.232
Default/Cast-op769,2,1794846349.943000,0.073
Default/Sub-op770,2,1794846350.272000,0.083
Default/Mul-op771,2,1794846350.602000,0.075
Default/TransData-op773,2,1794846350.899000,0.088
Default/Add-op772,2,1794846351.139000,0.356
Default/TransData-op777,2,1794846351.735000,0.34
Default/Softmax-op778,2,1794846352.697000,5.169
Default/Cast-op780,2,1794846358.530000,0.224
Default/TransData-op783,2,1794846358.932000,0.079
Default/TransData-op782,2,1794846359.148000,0.158
Default/BatchMatMul-op781,2,1794846359.438000,0.666
Default/TransData-op785,2,1794846360.278000,0.077
Default/TransposeNOD-op786,2,1794846360.468000,0.078
Default/Cast-op837,2,1794846361.242000,0.028
Default/TransData-op792,2,1794846361.405000,0.055
Default/TransData-op791,2,1794846361.561000,0.076
Default/MatMul-op790,2,1794846361.742000,0.08
Default/Cast-op841,2,1794846362.042000,0.061
Default/Add-op842,2,1794846362.235000,0.075
Default/TransData-op835,2,1794846362.453000,0.068
Default/Cast-op800,2,1794846362.801000,0.087
Default/Add-op817,2,1794846363.022000,0.111
Default/LayerNorm-op818,2,1794846363.459000,0.464
Default/TransposeNOD-op804,2,1794846364.120000,0.095
Default/MatMul-op806,2,1794846365.442000,226.615
Default/BiasAdd-op807,2,1794846592.613000,0.31
Default/ReLU-op809,2,1794846593.597000,0.289
Default/MatMul-op811,2,1794846594.923000,101.067
Default/BiasAdd-op812,2,1794846696.427000,0.113
Default/TransposeNOD-op816,2,1794846696.833000,0.096
Default/Add-op817,2,1794846697.228000,0.121
Default/LayerNorm-op818,2,1794846698.815000,0.503
Default/Cast-op824,2,1794846757.829000,0.132
Default/Cast-op824,2,1794846758.177000,0.105
Default/Cast-op824,2,1794846758.497000,0.091
Default/Cast-op837,2,1794846759.776000,0.032
Default/TransData-op840,2,1794846759.983000,0.064
Default/TransData-op839,2,1794846760.161000,0.081
Default/MatMul-op838,2,1794846760.359000,0.074
Default/Cast-op841,2,1794846760.699000,0.156
Default/Add-op842,2,1794846761.049000,0.078
Default/TransData-op835,2,1794846761.329000,0.082
Default/Cast-op837,2,1794846762.071000,0.65
Default/TransData-op840,2,1794846762.881000,0.067
Default/TransData-op839,2,1794846763.046000,0.071
Default/MatMul-op838,2,1794846763.224000,0.071
Default/Cast-op841,2,1794846763.557000,0.062
Default/Add-op842,2,1794846763.766000,0.074
Default/TransData-op835,2,1794846763.987000,0.066
Default/Cast-op837,2,1794846764.700000,0.029
Default/TransData-op840,2,1794846764.872000,0.06
Default/TransData-op839,2,1794846765.030000,0.077
Default/MatMul-op838,2,1794846765.217000,0.069
Default/Cast-op841,2,1794846765.577000,0.056
Default/Add-op842,2,1794846765.784000,0.074
Default/TransData-op835,2,1794846766.159000,0.073
Default/TransposeNOD-op758,2,1794846766.654000,0.083
Default/TransposeNOD-op755,2,1794846767.036000,0.113
