op_name, stream_id, start_time(ms), duration(ms)
Default/Cast-op853,2,1203595078.866000,0.135
Default/Cast-op853,2,1203595081.018000,20.112
Default/Cast-op853,2,1203595102.536000,0.076
Default/Cast-op866,2,1203595104.743000,0.028
Default/TransData-op869,2,1203595106.158000,0.064
Default/TransData-op868,2,1203595107.295000,0.15
Default/MatMul-op867,2,1203595108.771000,0.077
Default/Cast-op870,2,1203595110.909000,0.058
Default/Add-op871,2,1203595112.018000,0.07
Default/TransData-op864,2,1203595113.467000,0.064
Default/Cast-op866,2,1203595116.000000,0.027
Default/TransData-op869,2,1203595117.104000,0.056
Default/TransData-op868,2,1203595118.560000,0.109
Default/MatMul-op867,2,1203595119.688000,0.066
Default/Cast-op870,2,1203595121.830000,0.049
Default/Add-op871,2,1203595123.211000,0.064
Default/TransData-op864,2,1203595124.637000,0.061
Default/Cast-op866,2,1203595127.687000,0.026
Default/TransData-op869,2,1203595151.815000,0.069
Default/TransData-op868,2,1203595153.258000,0.133
Default/MatMul-op867,2,1203595154.416000,0.066
Default/Cast-op870,2,1203595156.568000,0.051
Default/Add-op871,2,1203595157.679000,0.061
Default/TransData-op864,2,1203595158.816000,0.067
Default/TransposeNOD-op782,2,1203595160.391000,0.071
Default/TransposeNOD-op779,2,1203595162.872000,0.226
Default/TransposeNOD-op782,2,1203595164.569000,0.066
Default/Cast-op784,2,1203595168.159000,0.063
Default/RealDiv-op785,2,1203595169.671000,0.087
Default/RealDiv-op786,2,1203595171.151000,0.075
Default/TransData-op789,2,1203595172.298000,0.076
Default/TransData-op788,2,1203595173.453000,0.126
Default/BatchMatMul-op787,2,1203595174.920000,0.072
Default/Cast-op790,2,1203595176.349000,0.072
Default/Cast-op793,2,1203595177.755000,23.845
Default/Sub-op794,2,1203595203.669000,0.063
Default/Mul-op795,2,1203595205.464000,0.057
Default/TransData-op797,2,1203595206.970000,0.138
Default/Add-op796,2,1203595208.425000,0.076
Default/TransData-op801,2,1203595209.879000,0.073
Default/Softmax-op802,2,1203595274.706000,2.265
Default/Cast-op804,2,1203595287.428000,0.091
Default/TransData-op807,2,1203595303.449000,0.145
Default/TransData-op806,2,1203595318.334000,0.138
Default/BatchMatMul-op805,2,1203595334.169000,0.103
Default/TransData-op813,2,1203595348.552000,0.098
Default/TransposeNOD-op814,2,1203595358.359000,0.073
Default/Cast-op866,2,1203595387.146000,0.026
Default/TransData-op820,2,1203595394.661000,0.066
Default/TransData-op819,2,1203595407.315000,0.152
Default/MatMul-op818,2,1203595408.898000,28.624
Default/Cast-op870,2,1203595447.034000,0.069
Default/Add-op871,2,1203595454.250000,0.073
Default/TransData-op864,2,1203595463.051000,0.071
Default/Cast-op828,2,1203595475.464000,0.067
Default/Add-op846,2,1203595484.619000,0.081
Default/LayerNorm-op847,2,1203595506.688000,0.268
Default/TransposeNOD-op832,2,1203595517.385000,0.073
Default/MatMul-op834,2,1203596271.640000,52.466
Default/BiasAdd-op835,2,1203596348.582000,0.146
Default/ReLU-op837,2,1203596366.974000,0.08
Default/MatMul-op839,2,1203596690.080000,23.652
Default/BiasAdd-op840,2,1203596714.589000,0.118
Default/TransposeNOD-op845,2,1203596715.379000,0.144
Default/Add-op846,2,1203596715.903000,0.139
Default/LayerNorm-op847,2,1203596717.936000,0.338
Default/Cast-op853,2,1203597809.649000,0.125
Default/Cast-op853,2,1203597810.352000,0.092
Default/Cast-op853,2,1203597810.976000,0.114
Default/Cast-op866,2,1203597812.422000,0.133
Default/TransData-op869,2,1203597812.841000,0.113
Default/TransData-op868,2,1203597813.209000,0.221
Default/MatMul-op867,2,1203597813.613000,0.088
Default/Cast-op870,2,1203597814.104000,0.098
Default/Add-op871,2,1203597814.415000,0.099
Default/TransData-op864,2,1203597814.756000,0.1
Default/Cast-op866,2,1203597815.639000,0.039
Default/TransData-op869,2,1203597815.888000,0.102
Default/TransData-op868,2,1203597816.216000,0.225
Default/MatMul-op867,2,1203597816.638000,0.104
Default/Cast-op870,2,1203597817.218000,0.106
Default/Add-op871,2,1203597817.706000,0.122
Default/TransData-op864,2,1203597818.226000,1.179
Default/Cast-op866,2,1203597820.226000,0.046
Default/TransData-op869,2,1203597820.686000,0.077
Default/TransData-op868,2,1203597821.115000,0.173
Default/MatMul-op867,2,1203597821.422000,0.061
Default/Cast-op870,2,1203597822.248000,0.057
Default/Add-op871,2,1203597825.127000,0.063
Default/TransData-op864,2,1203598192.033000,0.104
Default/TransposeNOD-op782,2,1203598207.622000,0.073
Default/TransposeNOD-op779,2,1203598227.476000,0.23
Default/TransposeNOD-op782,2,1203598237.550000,0.089
Default/Cast-op784,2,1203598276.251000,0.087
Default/RealDiv-op785,2,1203598293.973000,0.101
Default/RealDiv-op786,2,1203598308.272000,0.105
Default/TransData-op789,2,1203598324.377000,0.097
Default/TransData-op788,2,1203598338.854000,0.191
Default/BatchMatMul-op787,2,1203598345.244000,0.076
Default/Cast-op790,2,1203598346.160000,34.88
Default/Cast-op793,2,1203598382.118000,0.061
Default/Sub-op794,2,1203598391.588000,0.058
Default/Mul-op795,2,1203598403.228000,0.056
Default/TransData-op797,2,1203598416.103000,0.142
Default/Add-op796,2,1203598423.680000,0.076
Default/TransData-op801,2,1203598429.388000,0.076
Default/Softmax-op802,2,1203598512.736000,2.277
Default/Cast-op804,2,1203598530.022000,0.1
Default/TransData-op807,2,1203598548.676000,0.179
Default/TransData-op806,2,1203598561.536000,0.147
Default/BatchMatMul-op805,2,1203598570.104000,0.067
Default/TransData-op813,2,1203598580.262000,0.066
Default/TransposeNOD-op814,2,1203598587.893000,0.068
Default/Cast-op866,2,1203598612.865000,0.057
Default/TransData-op820,2,1203598623.677000,0.091
Default/TransData-op819,2,1203598624.610000,34.173
Default/MatMul-op818,2,1203598663.376000,0.076
Default/Cast-op870,2,1203598676.197000,0.066
Default/Add-op871,2,1203598683.525000,0.065
Default/TransData-op864,2,1203598689.592000,0.063
Default/Cast-op828,2,1203598695.821000,0.064
Default/Add-op846,2,1203598707.827000,0.078
Default/LayerNorm-op847,2,1203598732.927000,0.28
Default/TransposeNOD-op832,2,1203598742.791000,0.067
Default/MatMul-op834,2,1203598929.922000,52.422
Default/BiasAdd-op835,2,1203598982.931000,0.161
Default/ReLU-op837,2,1203598983.467000,0.093
Default/MatMul-op839,2,1203599404.621000,23.771
Default/BiasAdd-op840,2,1203599450.390000,0.096
Default/TransposeNOD-op845,2,1203599464.913000,0.089
Default/Add-op846,2,1203599466.428000,28.056
Default/LayerNorm-op847,2,1203599501.871000,0.274
Default/Cast-op853,2,1203599554.709000,0.125
Default/Cast-op853,2,1203599555.050000,0.077
Default/Cast-op853,2,1203599555.344000,0.072
Default/Cast-op866,2,1203599556.571000,0.025
Default/TransData-op869,2,1203599556.785000,0.074
Default/TransData-op868,2,1203599557.077000,0.19
Default/MatMul-op867,2,1203599557.391000,0.073
Default/Cast-op870,2,1203599557.757000,0.109
Default/Add-op871,2,1203599558.034000,0.087
Default/TransData-op864,2,1203599558.383000,0.08
Default/Cast-op866,2,1203599559.133000,0.025
Default/TransData-op869,2,1203599559.332000,0.077
Default/TransData-op868,2,1203599559.587000,0.176
Default/MatMul-op867,2,1203599559.892000,0.069
Default/Cast-op870,2,1203599560.266000,0.073
Default/Add-op871,2,1203599560.491000,0.901
Default/TransData-op864,2,1203599561.571000,0.079
Default/Cast-op866,2,1203599562.292000,0.025
Default/TransData-op869,2,1203599562.549000,0.089
Default/TransData-op868,2,1203599562.825000,0.147
Default/MatMul-op867,2,1203599563.087000,0.066
Default/Cast-op870,2,1203599563.446000,0.084
Default/Add-op871,2,1203599563.702000,0.075
Default/TransData-op864,2,1203599563.955000,0.08
Default/TransposeNOD-op782,2,1203599564.370000,0.074
Default/TransposeNOD-op779,2,1203599564.861000,0.238
Default/TransposeNOD-op782,2,1203599565.380000,0.083
Default/Cast-op784,2,1203599566.753000,0.077
Default/RealDiv-op785,2,1203599566.993000,0.094
Default/RealDiv-op786,2,1203599567.254000,0.073
Default/TransData-op789,2,1203599567.481000,0.08
Default/TransData-op788,2,1203599567.770000,0.146
Default/BatchMatMul-op787,2,1203599568.795000,0.077
Default/Cast-op790,2,1203599569.057000,0.073
Default/Cast-op793,2,1203599569.298000,0.065
Default/Sub-op794,2,1203599569.628000,0.083
Default/Mul-op795,2,1203599570.017000,0.085
Default/TransData-op797,2,1203599570.335000,0.171
Default/Add-op796,2,1203599570.633000,0.077
Default/TransData-op801,2,1203599570.889000,0.092
Default/Softmax-op802,2,1203599571.250000,2.28
Default/Cast-op804,2,1203599573.855000,0.083
Default/TransData-op807,2,1203599574.168000,0.172
Default/TransData-op806,2,1203599574.524000,0.151
Default/BatchMatMul-op805,2,1203599574.812000,0.078
Default/TransData-op813,2,1203599575.084000,0.124
Default/TransposeNOD-op814,2,1203599575.384000,0.106
Default/Cast-op866,2,1203599576.191000,0.024
Default/TransData-op820,2,1203599577.203000,0.088
Default/TransData-op819,2,1203599577.485000,0.161
Default/MatMul-op818,2,1203599577.763000,0.08
Default/Cast-op870,2,1203599578.130000,0.069
Default/Add-op871,2,1203599578.353000,0.084
Default/TransData-op864,2,1203599578.598000,0.076
Default/Cast-op828,2,1203599578.974000,0.09
Default/Add-op846,2,1203599579.217000,0.08
Default/LayerNorm-op847,2,1203599579.803000,0.284
Default/TransposeNOD-op832,2,1203599580.280000,0.079
Default/MatMul-op834,2,1203599627.856000,52.812
Default/BiasAdd-op835,2,1203599681.217000,0.147
Default/ReLU-op837,2,1203599681.724000,0.093
Default/MatMul-op839,2,1203600099.143000,23.999
Default/BiasAdd-op840,2,1203600152.186000,0.102
Default/TransposeNOD-op845,2,1203600188.848000,0.087
Default/Add-op846,2,1203600193.928000,0.072
Default/LayerNorm-op847,2,1203600221.848000,0.297
Default/Cast-op853,2,1203600598.975000,0.134
Default/Cast-op853,2,1203600885.949000,0.115
Default/Cast-op853,2,1203600905.478000,0.081
Default/Cast-op866,2,1203600908.013000,0.026
Default/TransData-op869,2,1203600909.413000,0.061
Default/TransData-op868,2,1203600910.854000,0.149
Default/MatMul-op867,2,1203600912.021000,0.058
Default/Cast-op870,2,1203600913.818000,0.059
Default/Add-op871,2,1203600915.219000,0.063
Default/TransData-op864,2,1203600916.648000,0.065
Default/Cast-op866,2,1203601004.264000,0.072
Default/TransData-op869,2,1203601005.816000,0.065
Default/TransData-op868,2,1203601007.329000,0.14
Default/MatMul-op867,2,1203601008.866000,24.622
Default/Cast-op870,2,1203601035.728000,0.061
Default/Add-op871,2,1203601037.204000,0.068
Default/TransData-op864,2,1203601038.696000,0.083
Default/Cast-op866,2,1203601076.246000,0.027
Default/TransData-op869,2,1203601077.418000,0.063
Default/TransData-op868,2,1203601078.897000,0.141
Default/MatMul-op867,2,1203601079.734000,0.062
Default/Cast-op870,2,1203601081.584000,0.073
Default/Add-op871,2,1203601083.091000,0.065
Default/TransData-op864,2,1203601084.590000,0.064
Default/TransposeNOD-op782,2,1203601085.926000,0.065
Default/TransposeNOD-op779,2,1203601126.112000,0.263
Default/TransposeNOD-op782,2,1203601141.787000,0.107
Default/Cast-op784,2,1203601144.334000,0.067
Default/RealDiv-op785,2,1203601145.208000,0.073
Default/RealDiv-op786,2,1203601146.072000,0.072
Default/TransData-op789,2,1203601147.485000,14.92
Default/TransData-op788,2,1203601163.226000,0.156
Default/BatchMatMul-op787,2,1203601164.114000,0.088
Default/Cast-op790,2,1203601165.015000,0.067
Default/Cast-op793,2,1203601165.858000,0.06
Default/Sub-op794,2,1203601166.839000,0.063
Default/Mul-op795,2,1203601168.290000,0.077
Default/TransData-op797,2,1203601169.442000,0.115
Default/Add-op796,2,1203601170.855000,0.082
Default/TransData-op801,2,1203601172.009000,0.077
Default/Softmax-op802,2,1203601173.202000,2.273
Default/Cast-op804,2,1203601176.908000,0.07
Default/TransData-op807,2,1203601178.342000,0.12
Default/TransData-op806,2,1203601179.814000,0.136
Default/BatchMatMul-op805,2,1203601181.295000,0.065
Default/TransData-op813,2,1203601182.731000,0.063
Default/TransposeNOD-op814,2,1203601184.104000,0.065
Default/Cast-op866,2,1203601186.843000,30.486
Default/TransData-op820,2,1203601218.733000,0.071
Default/TransData-op819,2,1203601233.725000,0.128
Default/MatMul-op818,2,1203601238.770000,0.075
Default/Cast-op870,2,1203601253.307000,0.063
Default/Add-op871,2,1203601258.633000,0.073
Default/TransData-op864,2,1203601268.563000,0.066
Default/Cast-op828,2,1203601279.499000,0.092
Default/Add-op846,2,1203601291.202000,0.073
Default/LayerNorm-op847,2,1203601313.614000,0.28
Default/TransposeNOD-op832,2,1203601324.661000,0.082
Default/MatMul-op834,2,1203601638.734000,52.686
Default/BiasAdd-op835,2,1203601719.778000,0.162
Default/ReLU-op837,2,1203601733.000000,0.089
Default/MatMul-op839,2,1203601751.671000,36.337
Default/BiasAdd-op840,2,1203601790.107000,0.075
Default/TransposeNOD-op845,2,1203601805.009000,0.078
Default/Add-op846,2,1203601811.916000,0.088
Default/LayerNorm-op847,2,1203601834.207000,0.264
Default/TransposeNOD-op879,2,1203601846.474000,0.116
Default/RealDiv-op880,2,1203601861.930000,0.077
Default/ReduceMean-op882,2,1203601875.940000,0.134
Default/Sub-op889,2,1203601888.746000,0.084
Default/Square-op884,2,1203601896.031000,0.071
Default/ReduceSum-op885,2,1203601911.009000,0.143
Default/RealDiv-op886,2,1203601918.436000,0.063
Default/Add-op887,2,1203601933.085000,0.06
Default/Sqrt-op888,2,1203601939.066000,0.056
Default/Sub-op889,2,1203601952.147000,0.088
Default/RealDiv-op890,2,1203601960.689000,0.08
Default/Mul-op893,2,1203601978.140000,0.086
Default/Add-op895,2,1203602016.801000,0.084
Default/Add-op896,2,1203602021.896000,0.092
Default/ReLU-op902,2,1203747189.564000,0.373
Default/PReLU-op903,2,1203747190.553000,0.202
Default/Assign-op904,2,1203747191.836000,0.435
Default/Cast-op910,2,1203747195.525000,0.7
Default/TransData-op906,2,1203747197.059000,1.551
Default/Cast-op909,2,1203747199.468000,0.486
Default/Conv2D-op905,2,1203747202.146000,0.497
Default/BiasAdd-op911,2,1203747204.395000,0.493
Default/TransData-op915,2,1203747205.790000,1.021
Default/TransposeNOD-op917,2,1203747209.222000,0.7
Default/RealDiv-op918,2,1203747210.313000,0.176
Default/StridedSlice-op920,2,1203747210.981000,0.147
Default/RealDiv-op921,2,1203747211.355000,0.134
Default/StridedSlice-op923,2,1203747215.339000,1.21
Default/StridedSlice-op924,2,1203747220.153000,1.226
Default/RealDiv-op925,2,1203747316.153000,0.157
Default/StridedSlice-op927,2,1203747322.009000,0.902
Default/Add-op928,2,1203747330.421000,0.902
Default/StridedSlice-op929,2,1203747346.043000,9.235
Default/Cast-op936,2,1203747408.309000,0.059
Default/TransData-op932,2,1203747427.636000,2.751
Default/Cast-op935,2,1203747432.887000,6.724
Default/Conv2D-op931,2,1203747442.295000,4.384
Default/BiasAdd-op937,2,1203831018.445000,0.935
Default/TransData-op941,2,1203831021.253000,1.155
Default/Tanh-op942,2,1203831023.999000,0.756
Default/Cast-op949,2,1203831027.759000,0.075
Default/TransData-op945,2,1203831028.886000,0.309
Default/Cast-op948,2,1203831030.606000,0.081
Default/Conv2D-op944,2,1203831032.111000,0.075
Default/BiasAdd-op950,2,1203831034.431000,0.082
Default/TransData-op954,2,1203831035.880000,0.159
Default/Sigmoid-op955,2,1203831041.657000,0.154
Default/Mul-op956,2,1203831042.634000,0.114
Default/Cast-op963,2,1203831044.878000,0.03
Default/TransData-op959,2,1203831045.043000,0.298
Default/Cast-op962,2,1203831045.474000,0.067
Default/Conv2D-op958,2,1203831045.665000,0.067
Default/TransData-op965,2,1203831045.907000,0.157
Default/ReLU-op967,2,1203831046.449000,0.136
Default/TransposeNOD-op969,2,1203831051.789000,3.289
Default/Stack-op970,2,1203831058.355000,8.806
Default/Mul-op971,2,1203831071.090000,6.646
Default/StridedSlice-op972,2,1203831092.061000,9.975
Default/Cast-op980,2,1203831140.482000,0.029
Default/TransData-op975,2,1203831157.882000,0.301
Default/Cast-op979,2,1203831159.529000,32.831
Default/Conv2DBackpropInput-op974,2,1203831251.016000,3.04
Default/Cast-op978,2,1203831258.218000,15.539
Default/TransData-op982,2,1203831281.275000,9.679
Default/StridedSlice-op986,2,1203842419.742000,0.569
Default/Cast-op994,2,1203842420.784000,0.079
Default/TransData-op989,2,1203842421.004000,0.346
Default/Cast-op993,2,1203842421.529000,0.079
Default/Conv2DBackpropInput-op988,2,1203842421.822000,1.76
Default/Cast-op992,2,1203842425.029000,0.136
Default/TransData-op996,2,1203842426.068000,0.121
Default/Concat-op1000,2,1203842428.029000,1.003
Default/Pad-op1001,2,1203842430.088000,0.544
Default/StridedSlice-op1002,2,1203842435.098000,1.071
Default/StridedSlice-op1003,2,1203842443.149000,0.185
Default/Tile-op1005,2,1203842446.985000,2.011
Default/Tile-op1007,2,1203842452.668000,1.673
Default/StridedSlice-op1008,2,1203842510.907000,0.526
Default/Less-op1009,2,1203842520.966000,8.195
Default/Less-op1009,2,1203843363.379000,0.175
Default/Less-op1009,2,1203843364.444000,0.109
Default/Less-op1009,2,1203843365.209000,0.065
Default/StridedSlice-op1010,2,1203846227.064000,0.814
Default/Less-op1011,2,1203846248.165000,0.064
Default/Less-op1011,2,1203846589.331000,0.105
Default/Less-op1011,2,1203846594.953000,0.06
Default/Less-op1011,2,1203846602.420000,0.057
Default/Mul-op1012,2,1203892824.275000,0.278
Default/Cast-op1013,2,1203892824.860000,0.146
Default/RealDiv-op1014,2,1203892825.234000,0.144
Default/Cast-op1015,2,1203892825.597000,0.146
Default/Cast-op1017,2,1203892826.126000,0.139
Default/ReduceSum-op1018,2,1203892826.567000,0.411
Default/RealDiv-op1019,2,1203892827.205000,0.162
Default/ReduceSum-op1020,2,1203892827.757000,0.184
Default/RealDiv-op1021,2,1203892828.129000,0.06
Default/Sub-op1022,2,1203892828.357000,0.149
Default/Sub-op1023,2,1203892828.719000,0.067
Default/Mul-op1024,2,1203892828.930000,0.075
Default/Mul-op1025,2,1203892829.222000,0.096
Default/Mul-op1026,2,1203892829.466000,0.16
Default/ReduceSum-op1027,2,1203892829.955000,0.272
Default/Pow-op1028,2,1203892830.517000,0.156
Default/ReduceSum-op1029,2,1203892830.941000,0.168
Default/Add-op1030,2,1203892831.352000,0.149
Default/Mul-op1031,2,1203892831.648000,0.127
Default/RealDiv-op1032,2,1203892831.916000,0.129
Default/Sub-op1037,2,1203946332.677000,1.307
Default/Pow-op1038,2,1203946335.175000,0.151
Default/ReduceSum-op1039,2,1203946336.090000,0.595
Default/Pow-op1040,2,1203946337.021000,0.079
Default/ReduceSum-op1041,2,1203946337.380000,0.165
Default/Add-op1042,2,1203946337.917000,0.204
Default/RealDiv-op1043,2,1203946338.535000,0.257
Default/Add-op1044,2,1203946339.065000,0.059
Default/Log-op1045,2,1203946339.414000,0.195
Default/Log-op1046,2,1203946339.884000,0.113
Default/RealDiv-op1047,2,1203946340.247000,0.167
Default/Mul-op1048,2,1203946340.770000,0.129
Default/Neg-op1050,2,1203946341.334000,0.238
Default/ReduceMean-op1051,2,1203946345.339000,0.166
Default/Stack-op1054,2,1203946374.796000,93.753
Default/GatherNd-op1055,2,1203946472.143000,24.635
Default/ReduceMean-op1056,2,1203946499.659000,18.029
Default/Stack-op1054,2,1203946558.190000,0.08
Default/GatherNd-op1055,2,1203946567.889000,0.068
Default/ReduceMean-op1056,2,1203946581.416000,0.092
Default/Greater-op166,2,1203946590.642000,0.07
Default/Stack-op1061,2,1203992860.491000,0.352
Default/ReduceMean-op1062,2,1203999305.045000,0.325
